gene_name	RPKM
SQRDL	4.812132529
SQSTM1	172.6895974
SRA1	26.42082992
SRBD1	4.594891779
SRC	12.66446534
SRCAP	32.22515912
SRCIN1	3.271527396
SRCRB4D	2.03896898
SRD5A1	4.711072349
SRD5A2	0.047269141
SRD5A3	2.175627067
SREBF1	65.32447939
SREBF2	41.12596882
SREK1	7.257013392
SREK1IP1	4.678795401
SRF	40.48014409
SRFBP1	1.884995645
SRGAP1	13.84050478
SRGAP2	7.503335714
SRGAP2P1	0.706301275
SRGAP2P2	4.528217134
SRGAP3	0.647102849
SRGN	0.181837497
SRI	29.88901842
SRL	0.438283451
SRM	66.97365157
SRMS	1.086706942
SRP14	192.2510044
SRP19	9.819352858
SRP54	31.91898098
SRP68	40.1326563
SRP72	26.63711611
SRP72P2	0.277488247
SRP9	11.49222097
SRP9P1	1.832406228
SRPK1	8.787310417
SRPK2	17.78056193
SRPK3	0.735631938
SRPR	41.15918577
SRPRB	16.23476924
SRPX	0.058607176
SRPX2	0.719185162
SRR	2.216098634
SRRD	2.798752891
SRRM1	17.11888707
SRRM1P3	0.179901471
SRRM2	110.5697992
SRRM3	14.61764168
SRRM4	0.05241224
SRRM5	0.773449636
SRRT	88.18265579
SRSF1	68.15145027
SRSF10	1.637594402
SRSF11	18.00354549
SRSF12	0.457751521
SRSF2	5.228175545
SRSF2IP	11.63416633
SRSF3	92.23782294
SRSF4	56.22625665
SRSF5	132.5142688
SRSF6	29.96623044
SRSF7	39.98006379
SRSF8	4.359735497
SRSF9	268.6670284
SRXN1	3.264667051
SS18	19.95743312
SS18L1	11.04898541
SS18L2	8.391965486
SSB	3.92408715
SSBP1	5.281893468
SSBP2	2.789528038
SSBP3	13.85431885
SSBP4	24.71754548
SSFA2	4.428486082
SSH1	5.51606896
SSH2	1.601464498
SSH3	70.93024651
SSNA1	101.8507568
SSPN	0.121251765
SSPO	1.754965811
SSR1	12.39263259
SSR2	16.49786339
SSR3	18.82712954
SSR4	87.66032614
SSRP1	19.27604549
SSSCA1	34.26446521
SSTR2	0.889910992
SSTR3	0.053588606
SSTR5	0.457624368
SSU72	14.75633067
SSX1	0.16922935
SSX2IP	2.051662976
SSX3	0.178295208
SSX4	0.166157108
SSX7	0.083393962
SSX8	0.075954252
SSX9	0.350334444
ST13	11.39541959
ST13P12	0.303677
ST13P13	0.100576784
ST13P16	0.281254413
ST13P19	0.097974887
ST13P4	0.20096953
ST13P5	0.137890582
ST14	50.8028996
ST3GAL1	5.956819567
ST3GAL2	3.10277027
ST3GAL3	3.72228559
ST3GAL4	19.82185874
ST3GAL5	3.748136492
ST3GAL6	0.558220322
ST5	0.869939393
ST6GAL1	0.269355851
ST6GAL2	0.3321315
ST6GALNAC1	0.172824309
ST6GALNAC2	32.19240684
ST6GALNAC4	6.040316909
ST6GALNAC5	0.029280152
ST6GALNAC6	24.01969853
ST7	2.841406907
ST7L	4.269004704
ST7OT1	0.406992556
ST7OT4	0.06968899
ST8SIA1	0.180957427
ST8SIA3	0.010816412
ST8SIA4	1.347981402
ST8SIA6	1.688947579
STAB1	0.027706823
STAB2	0.106488763
STAC2	0.603276555
STAC3	7.219490941
STAG1	4.536174141
STAG2	15.53424653
STAG3	1.727660535
STAG3L1	5.980556625
STAG3L2	11.49620842
STAG3L3	8.737049233
STAG3L4	4.561295613
STAM	7.206197988
STAM2	2.909017206
STAMBP	6.237534353
STAMBPL1	0.367499492
STAP1	0.072686862
STAP2	60.34921352
STAR	0.382238451
STARD10	240.1008656
STARD13	4.47186914
STARD3	6.046847632
STARD3NL	2.224858685
STARD4	0.810728364
STARD5	0.67421638
STARD7	35.14555146
STARD8	0.355796229
STARD9	0.087114692
STAT1	114.3147795
STAT2	27.31468079
STAT3	23.02670059
STAT5A	0.510717732
STAT5B	10.95500545
STAT6	6.272044167
STAU1	71.92286066
STAU2	3.786303561
STBD1	7.482559841
STC1	10.55022751
STC2	194.2385903
STEAP2	0.223718591
STEAP3	6.493928149
STEAP4	0.219923605
STIL	2.564448133
STIM1	6.826966797
STIM2	3.942282099
STIP1	214.3203991
STK10	11.87104796
STK11	35.43655362
STK16	14.13082776
STK17A	5.543668115
STK17B	1.558017519
STK24	8.948162555
STK25	37.16476573
STK3	0.741397813
STK31	0.146909909
STK32A	0.122191561
STK32C	11.96470414
STK33	1.502910047
STK35	7.360324913
STK36	6.189478579
STK38	22.45123577
STK38L	1.357786586
STK39	14.80690363
STK4	4.98754278
STK40	15.39479784
STMN1	31.30541994
STMN3	19.7742432
STOM	24.8850354
STOML1	3.156337579
STOML2	86.11072614
STON1	0.492170985
STON1-GTF2A1L	0.057442389
STON2	0.41388432
STOX1	1.496053604
STOX2	0.963625889
STRA13	109.6934137
STRA6	0.690271393
STRADA	21.03036673
STRADB	0.81426403
STRAP	27.02346636
STRBP	23.30710474
STRC	0.058008723
STRN	2.622039718
STRN3	5.670986956
STRN4	64.63801546
STS	1.044234104
STT3A	38.13752158
STT3B	16.9685305
STUB1	51.68010394
STX10	76.37815155
STX11	1.140496867
STX12	4.990679475
STX16	58.24074192
STX17	9.287679196
STX18	3.67460459
STX19	0.094844429
STX1A	8.912207261
STX1B	1.330830944
STX2	2.735408907
STX3	12.45115589
STX4	72.2055174
STX5	51.24168508
STX6	15.19188378
STX7	4.940351097
STX8	15.78733083
STXBP1	13.40210735
STXBP2	53.38550167
STXBP3	2.555189688
STXBP4	0.633329255
STXBP5	1.953596927
STXBP5L	0.023131813
STXBP6	0.136570316
STYK1	0.806763493
STYX	4.56776392
STYXL1	19.16775697
SUB1	1.953444529
SUB1P1	25.45535547
SUCLA2	3.60347469
SUCLG1	11.26300427
SUCLG2	7.56481098
SUDS3	17.51516616
SUFU	5.644125378
SUGP1	27.43098429
SUGP2	18.86548779
SUGT1	22.25499558
SUGT1P2	0.110715573
SULF1	17.88822398
SULF2	513.1053869
SULT1A1	5.870114821
SULT1A2	6.288600054
SULT1A3	10.23768161
SULT1C2	0.396809066
SULT1C2P1	0.058575919
SULT1C3	0.600163105
SULT1C4	0.177144917
SULT1E1	0.431915134
SULT2A1	1.326580956
SULT2B1	43.59858994
SUMF1	3.905061273
SUMF2	98.58028617
SUMO1	31.10415626
SUMO2	123.9449414
SUMO2P1	22.04331462
SUMO2P3	0.38135364
SUMO2P4	0.397934233
SUMO2P7	0.385367889
SUMO2P8	0.384020449
SUMO3	119.0076608
SUMO4	0.643220195
SUN1	37.69293949
SUN2	12.54037479
SUOX	10.06133575
SUPT16H	45.34819099
SUPT3H	4.04563694
SUPT4H1	132.1793742
SUPT5H	115.8248003
SUPT6H	58.69055883
SUPT7L	10.20477869
SUPV3L1	6.94174162
SURF1	33.26045726
SURF2	74.08949387
SURF4	114.209792
SURF6	35.77690867
SUSD1	2.460976114
SUSD2	1.668132568
SUSD3	8.455519702
SUSD4	10.1308567
SUSD5	0.153608179
SUV39H1	7.727491939
SUV39H2	2.988567301
SUV420H1	11.02626197
SUV420H2	17.32151854
SUZ12	5.108365037
SUZ12P	1.636198857
SV2A	0.298450675
SV2B	0.136325727
SV2C	0.179151542
SVEP1	0.01778621
SVIL	19.24838848
SVIP	3.700499183
SVOP	0.707438636
SVOPL	0.019064372
SWAP70	6.479106168
SYAP1	15.6259794
SYBU	5.339617079
SYCE1L	2.316056734
SYCE2	1.443942131
SYCN	0.227862756
SYCP1	0.031183943
SYCP2	1.580569862
SYCP2L	0.105268225
SYCP3	0.505991171
SYDE1	1.14757678
SYDE2	2.650103379
SYF2	11.08374616
SYK	2.940499435
SYMPK	56.81305621
SYN1	0.205738086
SYN3	0.035134308
SYNC	0.723185374
SYNCRIP	17.59186768
SYNE1	0.249388374
SYNE2	8.549238123
SYNGR1	7.053522483
SYNGR2	87.13773089
SYNGR3	6.961423832
SYNGR4	0.657663762
SYNJ1	1.238566093
SYNJ2	4.718902401
SYNJ2BP	5.712521872
SYNM	3.34499538
SYNPO	2.550204605
SYNPO2	1.475438675
SYNPO2L	1.004337162
SYNRG	2.742031633
SYP	1.546277028
SYPL1	20.52608044
SYPL2	0.060612499
SYS1	1.205679295
SYT1	5.802159207
SYT10	3.05269279
SYT11	0.251518737
SYT12	2.259273588
SYT13	0.192159532
SYT14	0.063829823
SYT15	2.390995278
SYT17	2.462872776
SYT2	0.230795584
SYT3	1.28191378
SYT5	0.48144591
SYT7	26.26788149
SYT8	0.404014722
SYTL1	13.92318898
SYTL2	40.06592866
SYTL3	0.575025384
SYTL4	9.335650403
SYTL5	20.25874584
SYVN1	22.75340161
TAB1	10.72172755
TAB2	16.93401131
TAB3	1.416360883
TAC3	0.088787266
TAC4	0.976265318
TACC1	2.157922511
TACC2	13.40939221
TACC3	33.88493702
TACO1	61.55299191
TACR2	0.210907054
TACR3	0.02116182
TACSTD2	198.6815583
TADA1	2.07634215
TADA2A	3.922494582
TADA2B	5.98339666
TADA3	29.54311111
TAF1	7.737105297
TAF10	10.81395317
TAF11	24.67695959
TAF12	12.12249981
TAF13	15.49809713
TAF15	190.837651
TAF1A	1.101777781
TAF1B	2.492985207
TAF1C	34.42678731
TAF1D	4.385129327
TAF1L	0.318040101
TAF2	7.723771028
TAF3	10.32472712
TAF4	18.21799644
TAF4B	1.684719253
TAF5	1.478737248
TAF5L	2.676798371
TAF6	40.71799657
TAF6L	16.66133332
TAF7	49.60057665
TAF7L	0.234578916
TAF8	6.132714583
TAF9	25.45813231
TAF9B	3.886349221
TAF9P3	24.98774326
TAGLN	2.431042731
TAGLN2	138.9991222
TAGLN2P1	0.18710366
TAL1	0.197377922
TAL2	0.564677883
TALDO1	108.1163068
TANC1	1.925569447
TANC2	22.36324839
TANK	11.33205252
TAOK1	5.32422688
TAOK2	45.29832996
TAOK3	13.91361922
TAP1	0.074234436
TAP2	0.463743202
TAP2	0.0579679
TAPBP	2.132902082
TAPBP	2.132902082
TAPBP	0.116654114
TAPBP	0.116654114
TAPBPL	14.95478089
TAPT1	2.751128851
TARBP1	4.260456104
TARBP2	30.65838546
TARDBP	38.40847315
TARS	28.18304174
TARS2	31.43170082
TARSL2	2.890259166
TAS1R3	0.415900969
TAS2R14	0.115125627
TAS2R19	0.438442508
TAS2R20	0.354289833
TAS2R43	0.106942403
TAS2R46	0.118096611
TAS2R5	0.286512648
TAS2R50	0.109829848
TASP1	6.957758247
TAT	0.330895852
TATDN1	2.996350028
TATDN2	18.23644243
TATDN3	1.517113853
TAX1BP1	18.17873351
TAX1BP3	32.14337608
TAZ	18.8334648
TBC1D1	7.148574337
TBC1D10A	2.922477085
TBC1D10B	24.56532368
TBC1D10C	1.29932633
TBC1D12	1.7291118
TBC1D13	13.46863731
TBC1D14	4.877983871
TBC1D15	6.418846871
TBC1D16	15.61290137
TBC1D17	34.26612039
TBC1D19	0.339729977
TBC1D2	10.64642057
TBC1D20	6.42700171
TBC1D22A	7.250452093
TBC1D22B	7.106264015
TBC1D23	3.955391675
TBC1D24	6.266567921
TBC1D25	5.162709346
TBC1D27	0.295119477
TBC1D28	0.0484686
TBC1D29	0.164909682
TBC1D2B	5.179291236
TBC1D3	2.592619612
TBC1D30	7.391195841
TBC1D3F	0.248671355
TBC1D3H	0.041492198
TBC1D4	2.932936571
TBC1D5	5.36768664
TBC1D7	11.79207619
TBC1D8	4.331968773
TBC1D8B	0.249744276
TBC1D9	60.54510107
TBC1D9B	67.34588804
TBCA	46.29941454
TBCB	113.483387
TBCC	17.20102814
TBCCD1	2.478175125
TBCD	23.62359141
TBCE	8.603151902
TBCEL	1.473796097
TBCK	3.101270099
TBK1	5.793943557
TBKBP1	10.87134752
TBL1X	26.51194429
TBL1XR1	3.74482749
TBL1Y	0.091258702
TBL1YP1	0.107046636
TBL2	16.54227345
TBL3	25.27763303
TBP	8.954809446
TBPL1	10.6861474
TBPL2	0.053917451
TBR1	0.030571983
TBRG1	3.619140933
TBRG4	16.62428915
TBX1	0.105504177
TBX15	0.09167767
TBX19	0.856221355
TBX2	64.02882302
TBX20	0.058701148
TBX21	0.042702118
TBX22	0.046636878
TBX3	1.882928614
TBX4	1.289500243
TBX5	0.180393947
TBX6	2.872933362
TBXA2R	0.407112288
TC2N	5.436905015
TCAP	1.707199715
TCEA1	20.44034938
TCEA2	26.79345048
TCEA3	2.395262888
TCEAL1	39.87161854
TCEAL2	0.099845317
TCEAL3	59.54738704
TCEAL4	230.8454227
TCEAL5	0.094032404
TCEAL6	0.397214641
TCEAL8	1.348156894
TCEANC	0.882167456
TCEB1	19.33186213
TCEB1P18	0.651809189
TCEB1P19	0.690753763
TCEB1P21	0.980623646
TCEB2	148.2758032
TCEB3	9.717192632
TCEB3CL	0.058513505
TCERG1	13.5222396
TCERG1L	0.174967897
TCF12	3.225492988
TCF19	0.033372789
TCF19	0.033372789
TCF20	8.033438297
TCF21	0.072399373
TCF23	0.154908108
TCF25	150.6064032
TCF3	30.18657486
TCF7	0.637589007
TCF7L1	8.030012494
TCF7L2	6.470774861
TCFL5	29.73813075
TCHH	3.072052279
TCHHL1	0.030482889
TCHP	12.70212124
TCIRG1	14.76979656
TCL1B	0.063706409
TCL6	0.519044652
TCN2	0.086650768
TCOF1	10.96202494
TCP1	28.98721901
TCP10L	0.446462798
TCP11L1	1.911492935
TCP11L2	3.717165444
TCTA	12.23174918
TCTE1	0.107430566
TCTE3	1.571038142
TCTEX1D2	16.33718994
TCTEX1D4	0.261085218
TCTN1	1.878771461
TCTN2	8.039091989
TCTN3	5.886966548
TDG	8.839219984
TDGF1	0.240591124
TDH	0.695614803
TDP1	5.997039989
TDP2	5.750525076
TDRD1	1.315035878
TDRD12	0.028646283
TDRD3	2.15424237
TDRD5	1.702093897
TDRD6	0.096667022
TDRD7	7.935020339
TDRKH	10.58173126
TEAD1	6.487298569
TEAD2	63.48663765
TEAD3	20.33219669
TEAD4	13.16474828
TEC	0.714921714
TECPR1	7.228289834
TECPR2	8.659685679
TECR	222.9678246
TECRL	0.12295533
TECTA	0.044369721
TEDDM1	0.307523575
TEF	7.923546179
TEKT2	0.189579715
TEKT4	0.04965183
TEKT5	0.204397981
TELO2	18.86989103
TENC1	1.666414149
TEP1	4.323362893
TERC	3.00903694
TERF1	2.074598206
TERF1P2	0.181237373
TERF1P4	0.492510531
TERF2	17.45516735
TERF2IP	57.19872062
TERT	0.027334457
TES	11.21196151
TESC	3.948471368
TESK1	12.5208749
TESK2	9.539547657
TET1	0.484821682
TET2	4.569941553
TET3	8.781486569
TEX10	2.93241013
TEX11	0.24539066
TEX14	1.800124992
TEX19	1.304796752
TEX2	17.0927962
TEX21P	0.223231399
TEX261	22.43241663
TEX264	8.25746383
TEX9	0.689789696
TF	0.429582197
TFAM	3.692100553
TFAMP1	0.298450675
TFAP2A	46.48812391
TFAP2C	51.50429732
TFAP2E	0.802776415
TFAP4	9.982993452
TFB1M	3.162235801
TFB2M	4.041358054
TFCP2	0.046380848
TFCP2L1	0.106378458
TFDP1	16.657759
TFDP2	5.634992217
TFDP3	0.06537491
TFE3	28.39817161
TFEB	0.592530974
TFF1	1207.331018
TFF2	0.149022861
TFF3	18.22244553
TFG	9.132900868
TFIP11	15.06867969
TFP1	0.139643799
TFPI	5.598608652
TFPI2	0.898771263
TFPT	48.39804934
TFR2	0.912033234
TFRC	15.36457475
TGDS	1.501354393
TGFA	1.579918932
TGFB1	36.70358102
TGFB1I1	0.174702834
TGFB2	0.956365194
TGFB3	2.932936571
TGFBI	1.814395692
TGFBR1	2.201266319
TGFBR2	3.755272892
TGFBR3	0.085590593
TGFBRAP1	6.172073763
TGIF1	20.09082591
TGIF2	6.560349331
TGIF2LX	0.127857798
TGIF2P1	0.319272815
TGM1	2.564432795
TGM2	2.006401133
TGOLN2	26.36999594
TGS1	5.343387649
TH	0.632527922
TH1L	57.69057377
THA1P	0.095921265
THADA	1.107953506
THAP1	3.6084772
THAP10	1.758758633
THAP11	25.75320581
THAP2	0.883848843
THAP3	1.872403649
THAP4	46.26124155
THAP5	2.660016752
THAP6	2.599523037
THAP7	11.22430744
THAP8	5.476447231
THAP9	0.547995567
THBS1	51.06776014
THBS2	0.170103018
THBS3	20.9323998
THBS4	0.163925147
THEG	1.076103841
THEM4	3.104085488
THEM5	0.921464968
THG1L	15.48293323
THNSL1	2.84142691
THNSL2	7.283864974
THOC1	4.002318182
THOC2	20.36541471
THOC3	0.794982198
THOC4	149.9967681
THOC5	18.00072624
THOC6	26.99339229
THOC7	111.7158154
THOP1	11.21373682
THPO	0.059207465
THRA	9.199231421
THRAP3	44.28383098
THRB	2.429538138
THRSP	1.590381108
THSD1	0.034472645
THSD1P1	0.896924472
THSD4	11.69926645
THSD7A	0.016956901
THTPA	12.13120597
THUMPD1	8.88897208
THUMPD2	1.500217115
THUMPD3	11.17430671
THYN1	9.976845342
TIA1	8.224830473
TIAL1	40.17472693
TIAM1	3.32540374
TIAM2	0.015739445
TICAM1	4.308646899
TICAM2	0.144086387
TIE1	0.028292078
TIFA	4.433236064
TIGD1	7.268151726
TIGD1L	0.164992261
TIGD1L	0.164992261
TIGD1L	0.055135466
TIGD1L	0.05509398
TIGD1L	0.027519381
TIGD1L2	1.557870189
TIGD2	0.579994398
TIGD3	0.709636197
TIGD4	0.222147751
TIGD5	5.533547375
TIGD6	1.370816878
TIGD7	2.767031062
TIMELESS	20.78150916
TIMM10	60.89096002
TIMM13	18.66205328
TIMM17A	7.095626347
TIMM17B	55.0586805
TIMM22	11.5679553
TIMM23	8.423335571
TIMM23B	74.02628542
TIMM44	30.14466039
TIMM50	40.52431028
TIMM8A	7.260386607
TIMM8B	26.9106901
TIMM9	13.4394709
TIMP1	42.92290185
TIMP2	21.20209284
TIMP3	4.79595905
TIMP4	0.133127089
TINAGL1	0.300018497
TINF2	24.59178672
TIPARP	3.730169447
TIPIN	4.798391431
TIPRL	9.864613007
TIRAP	1.859035294
TJAP1	12.35110751
TJP1	15.72758994
TJP2	12.83849235
TJP3	31.35977662
TK1	36.85792323
TK2	2.409322515
TKT	49.77465813
TLCD1	20.08687491
TLCD2	2.293150679
TLE1	17.54794905
TLE2	27.49807962
TLE3	39.08220263
TLE4	3.061562754
TLE6	1.292749563
TLK1	6.233793346
TLK1P1	0.135036699
TLK2	8.961221495
TLK2P1	0.344078472
TLL2	0.065026553
TLN1	25.29459954
TLN2	2.340805634
TLR10	0.305237072
TLR2	0.204397981
TLR3	0.036045241
TLR4	0.068020137
TLR5	0.652196249
TLR7	0.197259755
TLR8	0.026050723
TLX2	0.759017611
TLX3	0.073563194
TM2D1	7.456499286
TM2D2	3.293296761
TM2D3	19.80277497
TM4SF1	0.21155027
TM4SF18	0.028512422
TM4SF19	1.180219609
TM4SF20	0.669694197
TM6SF1	0.211822273
TM7SF2	84.129454
TM7SF3	7.634823173
TM9SF1	3.314603905
TM9SF2	24.03381405
TM9SF3	17.13352787
TM9SF4	28.19292981
TMBIM1	1.010015635
TMBIM4	23.59980211
TMBIM6	209.5340191
TMC1	0.102933316
TMC2	0.069315146
TMC3	0.123404324
TMC4	66.16201061
TMC5	0.513745477
TMC6	18.2353259
TMC7	0.97033549
TMC8	0.273394056
TMCC1	10.997267
TMCC2	0.587639638
TMCC3	0.861116929
TMCO1	28.29698879
TMCO3	11.81120992
TMCO4	4.136161066
TMCO5B	0.280178184
TMCO6	6.410958887
TMCO7	1.413922466
TMED1	36.36696304
TMED10	64.59331494
TMED10P1	1.341433262
TMED2	89.8749207
TMED3	75.80121056
TMED4	38.45463681
TMED5	1.403461364
TMED7	2.777172102
TMED8	8.216437515
TMED9	224.2825415
TMEFF1	0.042064285
TMEM101	23.45324886
TMEM102	8.238630283
TMEM104	7.337420846
TMEM105	2.648895949
TMEM106A	1.611099743
TMEM106B	1.536798251
TMEM106C	33.14965176
TMEM107	3.260428067
TMEM108	1.568023905
TMEM109	38.66599856
TMEM11	19.3539704
TMEM110	1.727246513
TMEM111	29.78101396
TMEM115	26.24518451
TMEM116	7.42439534
TMEM117	0.87640793
TMEM119	0.325301291
TMEM120A	27.00486655
TMEM120B	8.218958022
TMEM121	5.23340661
TMEM123	12.18285828
TMEM125	10.09247255
TMEM126A	14.41609646
TMEM126B	13.84742324
TMEM127	19.36638485
TMEM128	6.575880382
TMEM129	12.62456975
TMEM130	1.38310526
TMEM131	2.380895949
TMEM132A	68.20683193
TMEM133	0.05927137
TMEM134	55.21240478
TMEM135	2.933308737
TMEM136	1.93521094
TMEM138	8.222555488
TMEM139	0.599155698
TMEM140	5.949116783
TMEM141	93.20482955
TMEM143	3.591431186
TMEM144	0.743921386
TMEM145	0.123473691
TMEM146	0.791408034
TMEM147	138.6237355
TMEM148	0.911742036
TMEM149	1.747711154
TMEM14A	11.95728187
TMEM14B	3.179466974
TMEM14C	70.95027936
TMEM14D	14.96232716
TMEM14E	0.084941878
TMEM150A	8.888511184
TMEM150B	0.116468556
TMEM150C	22.46268757
TMEM151A	0.042868793
TMEM154	1.2217005
TMEM155	0.045973147
TMEM156	0.964913396
TMEM158	0.302895335
TMEM159	21.21341161
TMEM160	38.79236073
TMEM161A	32.15433585
TMEM161B	1.126015795
TMEM163	0.064885692
TMEM164	24.28606849
TMEM165	17.71632926
TMEM167A	6.974076761
TMEM167B	10.91232946
TMEM168	5.011653272
TMEM169	0.539626422
TMEM17	0.758986757
TMEM170A	5.245604695
TMEM170B	1.077020756
TMEM171	0.214651169
TMEM173	3.912688346
TMEM175	11.14998907
TMEM176A	0.106372734
TMEM176B	0.153608179
TMEM177	4.29714021
TMEM178	0.660829412
TMEM179B	31.77947
TMEM18	14.95149275
TMEM180	1.278893788
TMEM181	3.891929689
TMEM182	0.703057754
TMEM183A	8.330915953
TMEM184A	12.16897721
TMEM184B	17.46135848
TMEM184C	7.807435363
TMEM185AL	0.269704948
TMEM185B	13.87214608
TMEM186	13.04608695
TMEM187	9.171960736
TMEM188	2.305588419
TMEM189	26.25240117
TMEM189-UBE2V1	26.25240117
TMEM19	3.300317399
TMEM190	1.852105368
TMEM191A	0.448056495
TMEM191C	1.355401136
TMEM192	8.633657252
TMEM194A	6.416848992
TMEM194B	0.534191869
TMEM195	0.35500557
TMEM198	2.983259565
TMEM199	2.565897273
TMEM2	6.295315796
TMEM20	0.5349878
TMEM200B	0.043019917
TMEM201	2.367145523
TMEM203	20.21321532
TMEM204	0.118734971
TMEM205	168.3203798
TMEM206	1.331270889
TMEM208	64.87430586
TMEM209	7.280681058
TMEM210	1.259516609
TMEM212	5.196627591
TMEM213	0.975211036
TMEM214	41.87492544
TMEM216	5.254604507
TMEM217	0.213123897
TMEM218	1.256026416
TMEM219	73.32983866
TMEM22	0.116140129
TMEM220	0.316918447
TMEM221	0.47752108
TMEM222	11.40142081
TMEM223	7.674445922
TMEM229B	6.992608336
TMEM231	3.720523317
TMEM232	0.052089091
TMEM233	0.0698219
TMEM25	3.42265186
TMEM26	2.00427213
TMEM27	0.417603986
TMEM30A	13.31633119
TMEM30B	25.40677258
TMEM31	0.301730352
TMEM33	3.845952988
TMEM35	0.050036377
TMEM37	1.041041216
TMEM38A	5.142987351
TMEM38B	2.304316838
TMEM39A	7.250320056
TMEM39B	8.841118599
TMEM40	1.046904967
TMEM41A	1.964037117
TMEM41B	5.563457538
TMEM42	2.968374278
TMEM43	26.59453675
TMEM44	7.807181988
TMEM45A	5.330852875
TMEM45B	1.917351873
TMEM48	2.930792602
TMEM49	118.9317694
TMEM5	13.45221332
TMEM50A	27.30395409
TMEM50B	5.631380204
TMEM51	6.421503227
TMEM52	2.062993573
TMEM53	2.187087888
TMEM54	70.58134396
TMEM55A	2.329724055
TMEM55B	47.03286475
TMEM56	0.177092983
TMEM57	6.449033727
TMEM59	8.704670549
TMEM59L	8.930918763
TMEM60	17.17768888
TMEM61	0.3003551
TMEM62	3.223267287
TMEM63A	4.732819429
TMEM63B	39.62216046
TMEM63C	0.874247219
TMEM64	99.6754777
TMEM65	7.961643279
TMEM66	36.45698307
TMEM67	1.514426803
TMEM68	2.206782114
TMEM69	5.673866702
TMEM70	11.91909652
TMEM74	0.063084347
TMEM78	0.908936676
TMEM79	8.8151721
TMEM80	5.419059442
TMEM81	3.878289159
TMEM85	123.611586
TMEM86A	1.435883969
TMEM86B	4.897726894
TMEM87A	10.92816128
TMEM87B	3.434816821
TMEM88	3.611185488
TMEM88B	0.389467547
TMEM89	0.165906115
TMEM8A	39.72442359
TMEM8B	3.460838204
TMEM9	42.53438109
TMEM90B	2.090338112
TMEM91	11.56937796
TMEM92	0.476657569
TMEM93	48.08540313
TMEM95	0.092216497
TMEM97	21.63578499
TMEM98	0.062120955
TMEM99	5.763665509
TMEM9B	6.485391907
TMF1	3.559968802
TMIE	0.180641198
TMIGD2	0.525501667
TMLHE	6.166294449
TMOD1	0.616805045
TMOD2	0.5518485
TMOD3	11.07746212
TMPO	16.05117071
TMPPE	1.24743644
TMPRSS11B	0.657909986
TMPRSS11E	0.102836937
TMPRSS13	9.39270304
TMPRSS2	7.470485782
TMPRSS3	0.963117993
TMPRSS4	3.700573267
TMPRSS6	1.684506876
TMPRSS7	0.081932002
TMPRSS9	1.899572848
TMSB10	2411.568803
TMSB15A	0.32067109
TMSB15B	1.055090034
TMSB4X	240.8254958
TMSB4XP2	3.137995666
TMSL3	28.94043466
TMSL4	3.554364023
TMTC1	2.465288512
TMTC2	2.928493268
TMTC3	1.450352459
TMTC4	2.378325421
TMUB1	48.76642017
TMUB2	12.83313256
TMX1	13.01568063
TMX2	12.10264092
TMX3	1.248066458
TMX4	4.48648432
TNFAIP1	16.59408792
TNFAIP2	1.920378186
TNFAIP3	0.867338603
TNFAIP8	0.489356049
TNFAIP8L1	2.863815807
TNFAIP8L2	0.8391075
TNFAIP8L3	0.827618538
TNFRSF10A	5.018018124
TNFRSF10B	22.43750157
TNFRSF10C	7.160036676
TNFRSF10D	0.217300435
TNFRSF11A	1.311836277
TNFRSF11B	0.731589331
TNFRSF12A	156.0795908
TNFRSF13B	0.485614657
TNFRSF13C	0.830247233
TNFRSF14	0.022309537
TNFRSF17	0.196475578
TNFRSF18	3.260428067
TNFRSF1A	28.66643794
TNFRSF1B	0.626235899
TNFRSF21	10.38724574
TNFRSF25	7.063418323
TNFRSF6B	0.097713388
TNFRSF9	0.39979664
TNFSF10	2.474405185
TNFSF12	0.120957983
TNFSF12-TNFSF13	0.120957983
TNFSF13	0.650472906
TNFSF14	0.447068582
TNFSF15	0.196898258
TNFSF4	0.031651253
TNFSF9	1.253313584
TNIK	0.126060084
TNIP1	41.90875791
TNIP2	29.18210825
TNIP3	0.542592911
TNK1	6.392213393
TNK2	10.92751521
TNKS	3.014041575
TNKS1BP1	26.42411673
TNKS2	6.029314394
TNNC1	0.151072694
TNNC2	0.422422493
TNNI1	0.590098501
TNNI2	0.884535691
TNNI3	0.261499639
TNNI3K	0.043548711
TNNT1	78.4648773
TNNT2	0.983877208
TNNT3	0.088145946
TNPO1	4.832002626
TNPO2	53.69268648
TNPO3	24.43575782
TNR	0.143863948
TNRC18	48.97494513
TNRC18C	0.204068837
TNRC6A	13.65388847
TNRC6B	3.667335015
TNRC6C	4.814922508
TNS1	0.393350536
TNS3	4.105115642
TNS4	0.674630518
TNXB	0.025090584
TNXB	0.015565455
TOB1	91.64805646
TOB2	42.40525386
TOB2P1	2.767889322
TOE1	4.919126734
TOLLIP	4.553774398
TOM1	16.67134997
TOM1L1	21.4496755
TOM1L2	24.89113187
TOMM20	45.1706462
TOMM20L	0.354289833
TOMM22	45.55791194
TOMM34	12.19739828
TOMM40	54.57764656
TOMM40L	3.122931433
TOMM5	45.27430413
TOMM7	262.4340463
TOMM70A	9.291570292
TOP1	54.76801424
TOP1MT	41.79694904
TOP1P1	0.496219194
TOP2A	20.77911959
TOP2B	37.43875141
TOP3A	6.556139915
TOP3B	8.363214488
TOPBP1	5.268891942
TOPORS	3.832520329
